"x1y1","x2y1","x3y1","x4y1","x5y1","x6y1","x1y2","x2y2","x3y2","x4y2","x5y2","x6y2","x1y3","x2y3","x3y3","x4y3","x5y3","x6y3","x1y4","x2y4","x3y4","x4y4","x5y4","x6y4","x1y5","x2y5","x3y5","x4y5","x5y5","x6y5","x1y6","x2y6","x3y6","x4y6","x5y6","x6y6","y"
0,0,0,0,36,12,16,60,16,4,24,132,24,112,140,72,0,132,24,171,108,120,32,112,40,215,0,116,128,8,8,20,0,0,0,0,3
0,0,0,57,71,0,0,33,0,33,176,56,57,138,82,68,56,125,120,47,229,92,152,67,94,217,182,175,116,0,0,6,0,0,0,0,3
0,0,0,0,0,0,0,0,0,19,165,144,0,111,152,185,57,160,7,163,134,178,194,42,22,233,133,0,1,0,16,58,0,0,0,0,8
0,0,0,0,0,0,0,0,19,0,53,26,0,148,217,227,201,187,3,214,183,206,239,92,40,253,122,1,32,0,7,45,0,0,0,0,8
0,0,0,0,0,0,0,0,0,3,76,36,10,193,198,177,126,172,39,157,180,209,172,90,34,174,74,15,47,1,0,0,0,0,0,0,8
0,0,0,0,21,0,0,0,0,0,109,9,91,1,98,14,78,55,98,117,150,126,110,43,8,40,0,52,52,0,0,0,0,0,0,0,3
0,0,0,0,0,0,20,52,83,15,22,77,58,206,190,5,17,158,12,207,203,62,147,67,0,0,21,148,93,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,53,175,52,16,129,167,71,188,114,83,92,250,43,132,73,77,184,156,160,100,1,0,0,0,0,0,0,3
0,0,0,0,0,0,0,23,47,77,6,0,19,152,183,147,154,36,38,143,113,162,113,154,0,127,25,7,119,80,0,0,0,0,0,0,8
0,0,0,0,0,0,2,34,1,0,23,4,54,149,155,144,138,143,58,138,171,183,90,37,2,89,18,15,70,10,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,33,51,1,53,89,110,168,158,91,95,148,185,89,184,25,1,80,10,37,10,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,14,76,14,4,66,76,116,10,97,90,37,106,156,83,26,8,38,2,18,0,0,0,0,0,0,0,0,8
0,0,0,92,111,0,0,0,0,31,185,87,3,110,115,49,109,110,64,167,234,161,219,35,74,215,135,73,42,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,22,57,1,35,5,8,177,135,181,175,111,46,172,121,232,140,142,1,139,118,12,30,2,0,0,0,0,0,0,8
0,0,0,25,40,0,0,0,0,62,240,23,5,61,68,24,199,59,89,146,206,89,198,13,95,178,129,128,41,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,11,39,20,143,91,2,187,192,217,74,183,47,133,63,210,225,130,55,223,203,17,0,0,1,28,10,0,0,0,8
0,0,0,98,89,0,0,0,0,157,234,59,12,53,44,14,196,56,116,142,226,43,208,10,141,198,201,197,62,0,0,3,2,3,0,0,3
0,0,0,73,98,0,0,0,0,165,244,27,6,65,19,13,234,63,89,120,190,119,225,19,98,193,206,158,77,0,0,21,5,0,0,0,3
0,0,0,0,0,0,0,55,206,115,0,0,0,177,72,193,2,0,0,109,174,228,233,139,0,90,155,18,99,111,0,72,7,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,111,25,66,3,56,0,142,134,125,137,53,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,5,43,0,36,24,0,82,220,169,115,191,40,105,138,169,23,80,112,0,0,23,147,183,77,0,0,0,4,23,1,8
0,0,0,18,23,0,0,0,0,58,219,10,29,46,117,7,178,58,152,70,240,13,166,34,59,177,119,182,91,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,7,126,14,23,9,0,104,101,199,165,106,0,188,177,111,99,134,17,195,59,0,23,11,0,0,0,0,0,0,8
0,0,0,0,0,0,0,8,5,0,0,0,11,157,92,140,25,66,23,143,85,189,154,33,0,0,1,104,13,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,3,88,51,30,84,101,107,10,77,81,67,66,97,95,40,9,27,79,0,0,0,0,1,6,0,0,0,8
0,2,0,0,0,0,1,75,0,0,4,43,48,64,116,72,5,148,27,173,54,105,111,50,0,12,0,27,77,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,20,137,119,2,141,179,188,150,154,55,186,197,207,212,54,46,249,70,9,21,0,0,32,4,0,0,0,8
0,0,0,0,0,0,0,11,0,0,4,1,0,200,141,131,178,136,0,174,159,135,108,141,0,105,75,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,5,7,1,100,52,11,185,187,169,80,172,55,135,99,218,161,123,8,207,144,11,44,2,0,0,0,0,0,0,8
13,0,0,0,0,0,147,56,0,0,12,14,81,118,156,55,110,63,11,122,64,169,122,63,0,0,0,61,203,39,0,0,0,0,0,0,3
0,0,0,36,101,2,0,0,0,13,184,86,32,100,91,13,80,119,115,68,215,55,148,59,69,175,126,106,67,0,0,0,0,0,0,0,3
0,0,0,73,104,1,0,0,0,191,156,51,6,66,0,9,222,50,100,143,222,9,194,5,124,175,224,166,55,0,0,11,0,0,0,0,3
0,0,0,0,0,0,0,3,3,0,138,122,22,203,204,141,159,177,63,130,85,244,216,50,32,238,166,11,0,0,0,32,2,0,0,0,8
0,0,0,0,0,0,32,33,0,20,0,2,30,180,95,199,27,139,0,191,242,205,230,113,0,17,25,39,116,6,0,0,0,0,0,0,3
0,0,0,0,0,0,2,121,99,0,74,27,38,61,117,106,42,109,18,106,136,100,0,110,0,70,6,98,107,74,0,0,0,0,0,0,8
0,0,0,0,0,0,0,10,12,1,109,89,0,183,187,180,145,156,15,181,72,216,183,33,28,244,174,3,0,0,1,26,2,0,0,0,8
0,0,0,0,0,0,0,0,0,62,166,113,1,106,200,197,22,170,54,178,181,155,197,90,29,244,55,0,21,0,0,42,4,0,0,0,8
0,0,0,0,0,0,0,0,0,13,169,121,5,158,175,165,75,167,46,177,121,213,177,33,4,180,149,1,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,40,13,0,5,105,20,101,7,124,3,35,64,80,122,43,94,63,51,0,0,0,67,111,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,6,18,15,132,87,0,173,185,187,37,176,5,167,86,185,179,84,31,223,155,1,0,0,0,24,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,5,191,205,155,196,106,43,190,103,226,204,130,0,83,111,12,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,12,35,4,35,115,19,124,152,128,166,191,86,55,212,174,232,190,126,0,127,131,40,93,22,0,0,0,0,0,0,3
0,0,0,0,28,4,0,0,0,124,175,132,36,239,163,191,56,171,60,195,116,251,132,159,4,195,167,132,92,32,0,68,76,0,0,0,8
0,22,0,0,7,0,14,150,0,5,119,90,106,140,32,0,11,123,63,152,83,0,67,84,0,6,160,107,167,9,0,0,3,62,25,0,3
0,0,0,0,0,0,8,20,24,12,96,0,116,187,120,108,151,60,8,183,175,203,187,88,0,4,80,12,28,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,21,12,108,132,48,45,191,146,230,86,173,39,194,64,149,74,84,0,62,250,125,0,0,0,1,34,1,0,0,8
0,0,0,0,0,0,0,0,0,33,9,0,15,130,157,175,141,63,80,46,124,70,160,69,31,62,67,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,19,51,0,0,0,0,110,92,134,87,121,21,12,64,97,139,19,104,0,0,7,16,132,40,0,0,0,0,0,0,8
0,18,4,0,0,0,0,179,22,33,0,0,0,223,179,157,17,112,0,96,184,67,0,185,0,0,37,161,134,119,0,0,0,3,8,0,3
0,0,0,0,0,0,0,0,0,0,0,0,95,117,152,93,158,69,22,171,189,176,187,78,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,59,85,0,3,118,160,221,174,70,100,223,202,191,196,90,4,94,54,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,41,0,0,18,87,24,108,31,145,14,148,40,153,153,184,166,28,0,65,18,3,3,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,42,1,19,7,1,176,173,190,146,143,48,190,111,212,150,178,7,137,143,7,22,15,0,0,0,0,0,0,8
0,0,0,0,0,0,27,34,0,11,44,81,120,115,109,130,95,127,96,201,205,122,137,84,0,32,22,178,75,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,153,7,65,115,131,14,112,113,72,175,177,209,154,59,0,58,138,37,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,4,52,12,116,104,12,207,255,183,128,124,12,207,175,199,175,8,0,199,163,68,4,0,0,76,4,0,0,0,8
0,0,0,0,0,0,0,83,99,99,176,143,24,215,171,212,20,173,60,184,139,194,197,130,28,243,211,13,0,0,2,92,52,0,0,0,8
0,0,0,0,0,0,0,76,35,0,39,3,0,127,147,114,121,99,59,73,88,200,95,118,61,165,114,5,79,20,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,23,167,137,130,114,127,47,137,163,175,118,110,0,136,49,6,32,1,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,5,0,0,12,138,126,200,177,64,111,78,140,194,187,74,49,52,49,6,12,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,4,11,67,106,10,30,189,146,251,179,157,43,196,24,215,136,41,0,81,202,101,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,64,64,104,112,167,108,179,92,32,235,255,247,243,44,0,40,132,76,140,12,0,0,0,0,0,0,3
0,0,0,0,0,0,11,171,64,0,13,0,55,115,157,199,174,125,36,127,71,176,179,185,0,116,199,4,15,29,0,0,15,0,0,0,8
0,37,9,0,0,0,23,233,28,0,120,40,64,208,71,84,201,117,45,235,208,238,190,185,0,85,152,125,159,64,0,0,0,0,0,0,3
0,0,0,0,0,0,0,50,158,3,0,0,15,143,149,88,134,104,23,33,188,134,86,99,0,85,43,124,80,0,0,0,0,0,0,0,8
0,0,0,12,36,0,0,0,0,58,182,18,8,134,144,171,58,113,41,184,32,190,143,180,5,188,208,48,1,6,7,60,26,0,0,0,8
0,0,0,0,0,0,0,0,0,0,14,1,0,108,112,124,105,110,13,145,141,85,31,79,34,84,0,50,75,1,0,0,0,0,0,0,8
0,0,0,0,0,0,0,110,175,8,0,0,16,209,180,143,180,74,31,252,237,216,61,183,18,108,103,128,167,79,0,0,0,0,0,0,8
0,0,0,0,0,0,0,42,47,0,0,0,23,151,62,144,153,100,55,76,95,183,65,141,4,131,78,4,109,46,0,0,0,0,0,0,8
0,0,0,0,0,0,1,117,46,1,21,3,38,78,158,195,123,135,52,65,129,170,30,128,2,115,68,35,101,14,0,0,0,0,0,0,8
0,0,0,0,0,0,0,11,6,19,74,29,79,196,139,176,233,90,98,224,216,222,252,92,7,159,164,4,33,2,0,0,0,0,0,0,3
0,7,0,0,0,0,37,164,6,3,0,4,30,150,136,62,0,130,0,186,187,180,96,163,0,20,20,52,109,16,0,0,0,0,0,0,3
0,0,0,0,0,0,36,121,0,0,41,18,106,32,12,125,31,108,57,124,138,159,95,90,0,64,90,102,127,5,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,151,77,32,110,16,45,137,107,124,129,90,244,211,37,21,151,171,45,15,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,169,201,19,187,95,35,224,207,242,158,169,50,202,184,246,183,179,14,253,180,35,156,62,0,85,4,0,0,0,8
0,0,0,0,0,0,0,0,80,20,59,77,48,87,247,22,115,106,116,237,210,62,204,26,4,13,28,108,47,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,9,66,45,104,34,0,175,209,251,211,126,75,223,70,230,191,51,50,117,207,55,0,0,0,78,64,0,0,0,8
0,0,0,0,0,0,0,0,0,0,41,14,0,179,170,152,129,149,41,76,85,144,122,101,28,161,85,0,51,34,0,27,0,0,0,0,8
0,0,0,0,0,0,0,129,106,8,0,0,0,175,100,173,90,70,0,142,36,201,186,183,0,167,139,41,64,124,0,0,0,0,0,0,8
0,0,0,0,0,0,3,2,11,31,4,27,46,117,129,141,76,175,6,193,236,130,145,82,0,59,47,88,94,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,32,86,6,56,52,0,190,180,227,228,183,34,216,159,248,188,147,25,222,187,19,68,16,0,19,21,0,0,0,8
0,8,0,0,0,0,92,168,0,0,0,0,114,161,124,84,163,95,8,123,214,117,251,49,0,0,76,234,180,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,38,169,60,6,141,182,223,203,120,101,161,120,203,144,29,43,108,184,8,0,0,0,36,13,0,0,0,8
0,0,0,0,0,0,0,90,33,0,0,0,34,232,218,162,190,68,12,200,228,202,253,172,0,114,44,2,45,19,0,0,0,0,0,0,8
0,0,0,0,0,0,0,88,26,90,0,77,16,115,137,50,3,109,96,89,96,1,44,67,26,1,79,30,107,6,0,0,1,92,17,0,3
0,22,0,0,7,0,39,90,14,9,93,58,98,22,122,25,7,127,75,140,223,0,57,69,1,57,83,151,163,10,0,0,0,23,1,0,3
0,0,0,0,0,0,49,221,84,46,120,0,123,49,169,158,95,56,126,42,95,165,60,123,53,130,53,46,218,102,0,0,0,0,28,7,8
0,1,0,0,0,0,49,160,49,120,0,0,33,195,196,161,53,102,0,99,206,123,147,139,0,0,107,160,231,38,0,0,9,91,41,0,3
0,0,0,0,0,0,0,2,17,5,2,0,0,139,176,162,201,150,43,121,30,203,84,21,26,130,145,18,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,1,0,0,0,0,166,211,161,193,154,48,212,152,186,212,108,19,131,48,0,19,0,0,0,0,0,0,0,8
0,0,0,0,0,0,24,48,24,18,6,24,64,99,134,64,35,185,18,161,234,58,110,141,0,0,33,86,67,2,0,0,0,0,0,0,3
0,2,2,0,0,0,0,170,175,0,0,0,13,192,136,151,132,90,27,172,105,146,16,160,0,122,145,150,176,49,0,0,0,0,0,0,8
0,0,0,0,0,0,0,100,0,18,36,150,0,182,31,209,34,211,0,172,190,159,214,70,0,190,126,0,0,0,0,0,0,0,0,0,3
2,60,0,0,0,0,46,98,0,0,4,3,48,99,27,165,10,109,0,101,149,139,7,159,0,0,0,37,166,58,0,0,0,0,0,0,3
0,0,0,0,0,0,0,2,11,2,41,5,0,146,98,216,150,157,20,127,139,91,100,80,35,148,50,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,30,0,15,11,121,103,213,46,132,126,34,173,136,29,163,103,0,0,11,134,123,9,0,0,0,0,0,0,3
0,0,0,0,0,0,0,91,20,0,56,29,0,197,172,138,93,163,16,182,190,165,88,126,12,136,33,59,138,14,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,2,105,7,121,144,198,18,234,59,16,162,243,36,231,31,0,0,122,181,100,0,0,3,0,0,0,0,3
0,9,0,0,6,1,0,163,16,0,77,130,2,163,227,10,36,187,15,207,178,58,120,140,33,248,30,117,211,25,1,82,0,0,0,0,3
0,0,0,0,0,0,3,13,6,48,0,0,58,136,150,75,24,151,5,143,213,4,116,115,0,0,53,164,131,1,0,0,0,0,0,0,3
0,0,0,0,0,0,0,3,62,15,0,0,0,154,154,187,146,84,38,226,211,132,124,158,0,61,98,0,27,7,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,1,0,0,0,7,207,166,133,162,161,33,202,159,178,172,125,0,45,72,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,38,1,0,0,0,0,109,22,33,1,85,0,53,128,92,103,34,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,15,44,4,48,1,5,202,165,244,177,160,22,165,182,192,108,88,0,26,205,65,0,0,0,35,61,0,0,0,8
0,0,0,0,0,0,0,3,5,21,56,1,0,177,239,205,156,109,36,247,136,225,133,104,24,164,149,39,0,0,0,0,0,0,0,0,8
0,3,0,0,0,0,41,71,99,0,0,0,53,157,144,2,0,34,0,6,55,71,0,99,0,0,0,128,123,76,0,0,0,1,19,0,3
7,8,0,0,0,0,106,68,114,61,0,0,117,115,210,20,72,89,0,0,122,0,120,98,0,0,121,29,154,0,0,0,53,107,14,0,3
24,7,0,0,0,0,149,38,101,42,66,0,108,179,241,110,201,0,12,119,86,85,154,26,0,0,16,176,189,5,0,0,0,75,119,0,3
0,0,0,0,0,0,38,188,179,51,59,0,81,61,110,190,173,17,5,12,136,185,112,52,0,10,128,47,232,52,0,45,55,0,44,8,8
0,0,0,0,0,0,0,20,45,0,30,0,18,196,133,184,227,63,24,149,114,195,172,166,0,47,167,19,1,23,0,0,0,0,0,0,8
0,0,0,26,0,0,0,31,138,103,83,0,0,110,121,35,86,0,0,115,53,48,85,0,0,56,147,58,80,0,0,0,9,64,85,0,8
9,23,0,0,0,0,63,180,32,28,0,0,58,187,172,163,40,43,8,148,244,98,133,153,0,0,36,185,236,64,0,0,0,9,26,0,3
35,58,0,0,0,0,59,74,3,0,0,0,45,91,182,60,66,78,8,158,21,108,9,139,0,0,0,75,145,62,0,0,0,0,31,0,3
0,0,0,0,0,0,1,114,0,0,59,37,28,133,104,48,43,148,28,167,215,3,70,100,0,0,78,143,113,6,0,0,0,0,0,0,3
0,0,0,0,0,0,0,8,32,6,107,80,0,83,133,154,18,119,48,84,64,148,106,82,23,140,107,0,11,0,0,0,0,0,0,0,8
0,0,0,0,0,0,2,43,0,0,27,69,84,61,70,68,44,121,115,24,166,172,124,65,46,140,18,35,103,1,0,0,0,0,0,0,3
0,0,0,0,0,0,0,10,125,19,0,0,0,157,158,97,109,104,22,116,59,160,155,129,29,133,88,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,1,43,7,8,123,169,202,135,113,96,218,115,73,147,58,0,109,0,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,12,148,0,40,44,80,64,183,36,243,116,159,28,183,183,167,167,72,0,32,92,199,167,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,33,11,8,0,75,27,104,119,45,0,107,30,136,168,25,25,88,0,1,0,87,106,4,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,16,22,0,97,167,125,129,152,28,175,132,127,135,119,0,199,54,0,5,0,0,6,0,0,0,0,8
0,20,0,0,0,0,3,169,44,113,0,0,91,76,130,127,126,72,66,122,230,60,244,56,0,61,139,225,145,0,0,0,1,32,0,0,3
22,76,0,0,0,0,38,155,45,57,0,0,15,178,165,118,83,153,0,49,219,43,183,74,0,0,168,115,171,0,0,0,40,105,13,0,3
0,0,0,0,99,83,2,25,0,0,43,157,54,182,110,22,72,125,59,221,230,116,186,57,7,162,172,134,111,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,9,0,49,166,113,10,220,140,203,30,159,56,159,146,202,87,140,36,218,221,67,79,12,0,63,0,0,0,0,8
0,0,0,0,42,19,0,31,36,54,119,122,23,245,127,186,91,180,54,227,178,236,203,119,10,178,163,21,35,1,0,0,0,0,0,0,3
0,0,0,0,0,0,0,4,52,0,58,69,1,156,172,138,92,120,40,154,117,66,66,40,0,102,175,113,67,0,0,0,1,3,0,0,8
0,0,0,1,27,5,0,0,0,153,190,120,38,158,101,214,138,102,126,131,169,237,194,11,88,149,149,89,4,0,2,115,26,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,47,84,119,57,0,55,0,82,35,141,127,79,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,1,34,38,0,42,36,84,52,191,0,1,108,57,101,63,32,27,90,0,0,4,118,127,13,0,0,0,5,4,0,3
0,0,0,38,160,0,0,46,22,0,171,10,0,171,194,15,177,49,0,212,253,134,217,42,0,131,182,128,145,2,0,0,0,0,0,0,3
0,0,0,0,0,0,0,22,0,48,89,121,0,135,130,167,55,127,0,128,147,36,59,15,0,116,66,0,0,0,0,99,29,0,0,0,8
0,0,0,0,0,0,0,109,145,6,0,0,2,185,129,164,167,162,15,203,179,229,145,114,34,201,54,25,112,3,0,0,0,0,0,0,8
0,0,0,0,0,0,85,29,10,0,0,91,109,72,206,3,20,108,24,169,103,84,86,61,0,0,0,132,166,5,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,20,4,129,20,22,54,214,41,120,105,111,234,231,52,135,81,12,72,35,172,117,2,0,0,0,0,0,0,3
9,0,0,0,0,0,83,0,0,0,20,7,47,33,21,0,15,61,0,61,99,9,1,85,0,0,2,76,85,12,0,0,0,0,0,0,3
0,0,0,0,14,16,0,3,2,11,172,122,1,164,182,131,139,90,31,136,15,219,133,7,5,131,32,150,0,0,0,77,143,24,0,0,8
0,0,0,0,0,0,0,131,168,15,14,49,27,153,91,172,185,178,63,129,15,212,241,81,31,213,206,71,1,0,0,59,30,0,0,0,8
0,0,0,66,65,0,0,0,4,1,141,0,0,12,138,1,150,0,0,128,188,135,97,40,0,181,84,19,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,10,20,14,128,19,0,128,108,198,57,120,20,88,113,86,121,112,26,145,71,0,0,0,0,2,0,0,0,0,8
0,30,7,0,0,0,0,170,139,0,4,0,0,129,227,183,206,56,55,183,129,132,42,113,101,16,0,192,202,25,1,0,0,21,20,0,8
0,0,0,0,0,0,0,61,63,0,19,0,83,113,123,185,177,72,111,33,110,196,82,120,2,116,93,24,145,38,0,0,0,0,0,0,8
0,0,0,0,48,44,0,52,8,8,48,167,20,255,171,92,36,179,44,255,251,136,128,88,36,211,108,183,140,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,27,7,0,2,0,30,190,199,109,145,98,33,167,56,234,105,124,0,26,121,25,79,26,0,0,9,0,0,0,8
0,0,0,0,27,19,0,23,43,32,136,126,0,91,173,138,23,85,0,112,100,176,98,3,0,136,147,4,0,0,0,87,65,0,0,0,8
0,0,0,0,101,35,0,0,26,0,61,92,54,98,179,15,36,123,117,108,179,148,91,108,21,137,20,92,108,9,0,0,0,0,0,0,3
0,0,0,0,10,40,0,53,26,36,181,190,0,193,213,193,86,156,0,199,159,247,155,17,0,205,205,11,0,0,0,58,98,0,0,0,8
0,0,0,0,0,0,0,98,112,0,22,44,19,183,168,134,233,160,49,187,177,239,199,65,26,160,73,21,79,0,0,0,0,0,0,0,8
0,0,0,0,15,8,0,54,1,0,40,119,58,137,33,108,39,118,120,68,162,85,123,51,46,127,59,108,58,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,44,144,146,27,198,119,162,0,132,45,160,147,198,135,61,0,164,182,22,22,0,0,42,26,0,0,0,8
0,0,0,0,98,0,0,0,0,0,117,0,0,0,46,74,119,0,0,126,104,137,121,0,0,152,99,61,6,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,42,10,164,11,51,13,179,97,101,62,114,74,173,134,3,35,190,147,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,3,2,0,56,125,146,197,146,32,195,162,65,47,9,10,75,9,0,0,0,0,0,0,0,0,0,8
0,13,8,0,0,0,0,173,65,0,0,0,0,223,45,40,0,35,0,216,215,159,25,188,0,3,17,108,166,59,0,0,0,0,0,0,3
0,0,0,0,0,0,0,23,67,21,157,132,0,168,167,185,34,124,10,143,131,179,157,50,41,118,201,4,22,0,0,69,81,0,0,0,8
0,0,0,0,0,0,46,17,15,11,0,40,96,1,52,69,3,99,31,113,137,115,142,41,0,0,0,5,22,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,211,114,27,1,24,29,240,243,97,19,187,20,169,147,113,109,83,0,0,32,212,190,7,0,0,0,74,36,0,3
0,0,0,0,0,0,0,38,1,0,39,7,32,91,78,156,30,91,101,123,69,109,54,102,2,3,0,3,77,7,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,7,107,145,66,117,73,80,130,150,142,97,70,0,50,6,20,23,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,2,34,0,77,111,0,94,168,139,62,125,0,139,157,148,106,8,0,133,161,0,0,0,0,0,4,0,0,0,8
0,0,0,0,5,34,0,63,36,6,156,143,0,194,197,134,91,134,0,177,55,250,133,42,0,142,148,136,0,0,0,4,142,18,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,58,124,124,110,106,64,85,128,111,125,62,81,0,0,0,35,77,0,0,0,0,0,0,0,8
0,0,0,0,0,0,8,128,128,0,4,40,64,219,251,20,28,179,32,175,124,155,68,147,0,0,0,147,175,24,0,0,0,0,0,0,3
0,0,0,0,0,0,0,78,0,17,0,13,31,115,56,172,0,132,40,137,156,140,57,145,1,78,16,8,92,24,0,0,0,0,0,0,3
0,114,26,0,0,0,0,190,2,7,5,4,0,195,74,148,49,176,0,182,214,95,11,218,0,0,17,173,163,58,0,0,0,7,9,0,3
0,4,5,0,0,0,39,235,232,117,117,38,63,159,32,244,88,170,39,172,69,192,0,128,0,67,185,219,124,157,0,0,0,31,91,5,8
0,10,0,0,0,0,24,140,1,0,33,17,120,67,121,45,36,122,33,173,201,35,19,127,0,0,8,145,175,42,0,0,0,0,0,0,3
0,77,0,0,0,0,47,161,0,6,110,46,64,100,84,93,31,184,53,167,222,39,29,162,0,69,65,107,136,35,0,0,0,90,50,0,3
0,0,0,0,0,0,1,114,110,1,99,58,24,95,54,142,128,102,53,64,0,161,126,140,25,112,114,62,25,21,0,100,43,0,0,0,8
0,0,0,0,0,0,3,104,208,38,0,0,31,169,163,221,198,56,18,77,192,198,129,156,0,106,81,19,114,53,0,9,29,0,0,0,8
0,0,0,0,0,0,0,0,88,32,40,20,0,163,163,231,211,124,96,92,132,239,112,108,92,159,148,28,96,4,0,40,8,0,0,0,8
0,13,0,0,0,0,15,149,0,132,28,57,29,152,0,181,0,104,45,196,130,139,0,125,0,9,11,87,138,74,0,0,0,0,14,0,3
0,0,0,0,0,0,8,52,0,0,100,80,44,160,128,20,40,175,24,231,235,24,100,88,0,48,28,143,120,0,0,0,0,0,0,0,3
0,0,0,0,0,0,37,100,0,0,83,50,111,10,66,52,36,119,87,81,192,30,86,81,3,85,40,150,144,3,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,58,77,1,94,90,73,42,88,47,42,3,75,51,0,38,33,65,0,0,0,0,54,5,0,0,0,8
0,0,0,0,0,0,0,0,55,49,101,38,0,79,142,252,105,171,30,189,169,127,161,67,26,119,117,0,0,0,0,40,3,0,0,0,8
0,0,0,0,0,0,34,78,0,0,0,0,50,100,97,73,0,13,1,44,27,133,73,126,0,0,0,14,56,6,0,0,0,0,0,0,3
0,0,0,0,0,0,0,6,114,91,15,0,2,167,55,227,183,122,8,113,146,144,134,125,2,136,119,0,11,1,30,81,0,0,0,0,8
25,55,0,0,0,0,75,66,0,0,53,0,118,24,139,65,141,57,90,160,152,92,70,125,0,0,3,124,169,55,0,0,0,1,2,0,3
0,0,0,0,0,0,0,0,0,38,52,0,22,119,86,125,96,96,102,36,177,12,118,39,7,50,76,82,12,0,0,28,0,0,0,0,8
0,119,0,0,0,0,0,110,25,57,13,0,0,123,68,72,135,4,0,143,154,100,74,61,0,4,4,121,132,75,0,0,0,1,53,4,3
0,0,0,0,0,0,0,90,48,144,144,15,30,146,228,35,34,128,50,74,139,147,19,137,8,154,108,23,141,111,0,8,7,0,0,0,8
0,0,0,0,0,0,22,86,27,13,123,4,117,99,229,46,77,102,38,188,181,113,67,91,0,0,2,117,148,9,0,0,0,0,0,0,3
0,0,0,0,0,0,0,40,129,99,118,43,0,180,116,248,101,139,32,194,149,200,66,137,0,60,197,6,91,38,0,31,38,0,0,0,8
0,0,0,0,0,0,0,6,28,7,49,5,2,166,206,204,148,114,85,105,188,145,115,87,55,128,101,95,74,1,0,24,0,0,0,0,8
0,0,0,0,0,0,0,34,120,21,0,0,8,172,66,205,150,116,38,174,156,153,102,143,0,46,54,1,70,9,0,0,0,0,0,0,8
